Name,Folder Path,Inicio del informe,Fin del informe,Nombre del anuncio,Entrega del anuncio,Nombre del conjunto de anuncios,Puja,Tipo de puja,Presupuesto del conjunto de anuncios,Tipo de presupuesto del conjunto de anuncios,Último cambio significativo,Configuración de atribución,Resultados,Indicador de resultado,Alcance,Impresiones,Coste por resultados,Clasificación por calidad,Clasificación por porcentaje de interacción,Clasificación por tasa de conversión,Importe gastado (MXN),Fin,Clasificacion,Lugar,Objetivo,Red Social,Dias_transcurridos,Clasificacion.Descripción,Lugar.Descripción,Objetivo.Descripción,Red_Social.Descripción,Nombre_corto_anuncio
"RZB Púrpura-Analytics-Anuncios-11-mar-2024-11-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-11 00:00:00.000,2024-03-11 00:00:00.000,"24031002RZBTERRGENERSUCI18-MAHYMINTFB Camiseta Identidad","not_delivering","RZB - Sucilá Inte Marzo 2024",0,"ABSOLUTE_OCPM",1000,"Toda la campaña",2024-03-26 00:00:00.000,"7 días después del clic o 1 día después de la visualización",2038,"actions:post_engagement",16710,29638,0.299676,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Por encima de la media",610.74,2024-03-11 00:00:00.000,"TERR","SUCI","INT","FB",0,"Territorio","Sucilá","Interacción","Facebook","Camiseta Identidad"
"RZB Púrpura-Analytics-Anuncios-12-mar-2024-12-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-12 00:00:00.000,2024-03-12 00:00:00.000,"24031102RZBTERRGENERTPUB18-MAHYMINTFB Pinto Colores","not_delivering","RZB - TelchacPb Inte Marzo 2024",0,"ABSOLUTE_OCPM",2000,"Toda la campaña",2024-03-12 00:00:00.000,"7 días después del clic o 1 día después de la visualización",3579,"actions:post_engagement",8168,38324,0.558815,"Por debajo de la media: por debajo del 20 % de los anuncios","Por encima de la media","Media",2000,2024-03-12 00:00:00.000,"TERR","TPUB","INT","FB",0,"Territorio","Telchac Pueblo","Interacción","Facebook","Pinto Colores"
"RZB Púrpura-Analytics-Anuncios-13-mar-2024-13-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-13 00:00:00.000,2024-03-13 00:00:00.000,"24031201RZBTERRGENERCHEN18-MAHYMINTFB Militancia Priísta","not_delivering","RZB - Distritos 3 y 6 Inte Marzo 2024 V1",0,"ABSOLUTE_OCPM",2000,"Toda la campaña",2024-03-13 00:00:00.000,"7 días después del clic o 1 día después de la visualización",5193,"actions:post_engagement",56035,65475,0.281223,"Media","Por encima de la media","Por encima de la media",1460.39,2024-03-13 00:00:00.000,"TERR","CHEN","INT","FB",0,"Territorio","Chenkú","Interacción","Facebook","Militancia Priísta"
"RZB Púrpura-Analytics-Anuncios-13-mar-2024-13-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-13 00:00:00.000,2024-03-13 00:00:00.000,"24031202RZBTERRGENERD3Y618-MAHYMINTFB Respaldo Militancia","not_delivering","RZB - Mocochá Inte Marzo 2024",0,"ABSOLUTE_OCPM",1000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",2830,"actions:post_engagement",14895,33577,0.314406,"Por debajo de la media: por debajo del 20 % de los anuncios","Por encima de la media","Media",889.77,2024-03-13 00:00:00.000,"TERR","D3Y6","INT","FB",0,"Territorio","Distritos 3 y 6","Interacción","Facebook","Respaldo Militancia"
"RZB Púrpura-Analytics-Anuncios-13-mar-2024-13-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-13 00:00:00.000,2024-03-13 00:00:00.000,"24031301RZBTERRGENERUAKA18-MAHYMINTFB Mejor Identidad","not_delivering","RZB - Uayma/Kantunil Inte Marzo 2024",0,"ABSOLUTE_OCPM",2000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",4460,"actions:post_engagement",39182,78673,0.44843,"Por debajo de la media: por debajo del 20 % de los anuncios","Por encima de la media","Media",2000,2024-03-13 00:00:00.000,"TERR","UAKA","INT","FB",0,"Territorio","Uayma y Kantunil","Interacción","Facebook","Mejor Identidad"
"RZB Púrpura-Analytics-Anuncios-13-mar-2024-13-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-13 00:00:00.000,2024-03-13 00:00:00.000,"24031302RZBESTRGENERTEMO18-MAHYMINTFB Temozón Renán","not_delivering","RZB - Temozón Inte Marzo 2024",0,"ABSOLUTE_OCPM",1500,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",489,"actions:post_engagement",627,749,0.047955,"-","-","-",23.45,2024-03-14 00:00:00.000,"ESTR","TEMO","INT","FB",1,"Estratégico","Temozón","Interacción","Facebook","Temozón Renán"
"RZB Púrpura-Analytics-Anuncios-14-mar-2024-14-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-14 00:00:00.000,2024-03-14 00:00:00.000,"24031302RZBESTRGENERTEMO18-MAHYMINTFB Temozón Renán","not_delivering","RZB - Temozón Inte Marzo 2024",0,"ABSOLUTE_OCPM",1500,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",4884,"actions:post_engagement",9879,43775,0.302324,"Por debajo de la media: por debajo del 20 % de los anuncios","Por encima de la media","Media",1476.55,2024-03-14 00:00:00.000,"ESTR","TEMO","INT","FB",0,"Estratégico","Temozón","Interacción","Facebook","Temozón Renán"
"RZB Púrpura-Analytics-Anuncios-14-mar-2024-14-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-14 00:00:00.000,2024-03-14 00:00:00.000,"24031402RZBTERRGENERCHEM18-MAHYMINTFB Militancia Priísta","not_delivering","RZB - Chemax Inte Marzo 2024",0,"ABSOLUTE_OCPM",1500,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",1709,"actions:post_engagement",7054,14233,0.266355,"-","-","-",455.2,2024-03-15 00:00:00.000,"TERR","CHEM","INT","FB",1,"Territorio","Chemax","Interacción","Facebook","Militancia Priísta"
"RZB Púrpura-Analytics-Anuncios-14-mar-2024-14-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-14 00:00:00.000,2024-03-14 00:00:00.000,"24031403RZBTERRGENERCUZA18-MAHYMINTFB Dejamos Claro","not_delivering","RZB - Cuzama Inte Marzo 2024",0,"ABSOLUTE_OCPM",1000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",1010,"actions:post_engagement",4588,5744,0.109653,"-","-","-",110.75,2024-03-15 00:00:00.000,"TERR","CUZA","INT","FB",1,"Territorio","Cuzamá","Interacción","Facebook","Dejamos Claro"
"RZB Púrpura-Analytics-Anuncios-14-mar-2024-14-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-14 00:00:00.000,2024-03-14 00:00:00.000,"24031403RZBTERRGENERCHIC18-MAHYMINTFB Dejamos Claro","not_delivering","RZB - Chichimilá Inte Marzo 2024",0,"ABSOLUTE_OCPM",1000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",144,"actions:post_engagement",574,701,0.196806,"-","-","-",28.34,2024-03-15 00:00:00.000,"TERR","CHIC","INT","FB",1,"Territorio","Chichimilá","Interacción","Facebook","Dejamos Claro"
"RZB Púrpura-Analytics-Anuncios-15-mar-2024-15-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-15 00:00:00.000,2024-03-15 00:00:00.000,"24031501RZBESTRGENERTZUC18-MAHYMINTFB Renán Tzucacab","not_delivering","RZB - Tzucacab Inte Marzo 2024",0,"ABSOLUTE_OCPM",3000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",2116,"actions:post_engagement",3306,5857,0.120922,"-","-","-",255.87,2024-03-16 00:00:00.000,"ESTR","TZUC","INT","FB",1,"Estratégico","Tzucacab","Interacción","Facebook","Renán Tzucacab"
"RZB Púrpura-Analytics-Anuncios-15-mar-2024-15-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-15 00:00:00.000,2024-03-15 00:00:00.000,"24031402RZBTERRGENERCHEM18-MAHYMINTFB Militancia Priísta","not_delivering","RZB - Chemax Inte Marzo 2024",0,"ABSOLUTE_OCPM",1500,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",1923,"actions:post_engagement",11109,38530,0.543318,"Por debajo de la media: por debajo del 20 % de los anuncios","Por encima de la media","Media",1044.8,2024-03-15 00:00:00.000,"TERR","CHEM","INT","FB",0,"Territorio","Chemax","Interacción","Facebook","Militancia Priísta"
"RZB Púrpura-Analytics-Anuncios-15-mar-2024-15-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-15 00:00:00.000,2024-03-15 00:00:00.000,"24031403RZBTERRGENERCUZA18-MAHYMINTFB Dejamos Claro","not_delivering","RZB - Cuzama Inte Marzo 2024",0,"ABSOLUTE_OCPM",1000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",2784,"actions:post_engagement",22061,43583,0.319415,"Por debajo de la media: por debajo del 20 % de los anuncios","Por encima de la media","Media",889.25,2024-03-15 00:00:00.000,"TERR","CUZA","INT","FB",0,"Territorio","Cuzamá","Interacción","Facebook","Dejamos Claro"
"RZB Púrpura-Analytics-Anuncios-15-mar-2024-15-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-15 00:00:00.000,2024-03-15 00:00:00.000,"24031403RZBTERRGENERCHIC18-MAHYMINTFB Dejamos Claro","not_delivering","RZB - Chichimilá Inte Marzo 2024",0,"ABSOLUTE_OCPM",1000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",1319,"actions:post_engagement",4794,20182,0.736664,"-","-","-",971.66,2024-03-15 00:00:00.000,"TERR","CHIC","INT","FB",0,"Territorio","Chichimilá","Interacción","Facebook","Dejamos Claro"
"RZB Púrpura-Analytics-Anuncios-15-mar-2024-15-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-15 00:00:00.000,2024-03-15 00:00:00.000,"24031405RZBTERRGENERHUHI18-MAHYMINTFB Priistas Estamos","not_delivering","RZB - Huhí Inte Marzo 2024",0,"ABSOLUTE_OCPM",2000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",5843,"actions:post_engagement",20119,74192,0.34229,"Por debajo de la media: por debajo del 20 % de los anuncios","Por encima de la media","Media",2000,2024-03-15 00:00:00.000,"TERR","HUHI","INT","FB",0,"Territorio","Huhí","Interacción","Facebook","Priistas Estamos"
"RZB Púrpura-Analytics-Anuncios-15-mar-2024-15-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-15 00:00:00.000,2024-03-15 00:00:00.000,"24031502RZBTERRGENERPETO18-MAHYMINTFB Escuchó Fuerte","not_delivering","RZB - Peto Inte Marzo 2024",0,"ABSOLUTE_OCPM",1000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",1470,"actions:post_engagement",2229,3038,0.07466,"-","-","-",109.75,2024-03-16 00:00:00.000,"TERR","PETO","INT","FB",1,"Territorio","Peto","Interacción","Facebook","Escuchó Fuerte"
"RZB Púrpura-Analytics-Anuncios-16-mar-2024-16-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-16 00:00:00.000,2024-03-16 00:00:00.000,"24031501RZBESTRGENERTZUC18-MAHYMINTFB Renán Tzucacab","not_delivering","RZB - Tzucacab Inte Marzo 2024",0,"ABSOLUTE_OCPM",3000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",4682,"actions:post_engagement",8609,50392,0.586102,"Por debajo de la media: por debajo del 20 % de los anuncios","Por encima de la media","Media",2744.13,2024-03-16 00:00:00.000,"ESTR","TZUC","INT","FB",0,"Estratégico","Tzucacab","Interacción","Facebook","Renán Tzucacab"
"RZB Púrpura-Analytics-Anuncios-16-mar-2024-16-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-16 00:00:00.000,2024-03-16 00:00:00.000,"24031502RZBTERRGENERPETO18-MAHYMINTFB Escuchó Fuerte","not_delivering","RZB - Peto Inte Marzo 2024",0,"ABSOLUTE_OCPM",1000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",4489,"actions:post_engagement",10469,30701,0.198318,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Por encima de la media",890.25,2024-03-16 00:00:00.000,"TERR","PETO","INT","FB",0,"Territorio","Peto","Interacción","Facebook","Escuchó Fuerte"
"RZB Púrpura-Analytics-Anuncios-16-mar-2024-16-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-16 00:00:00.000,2024-03-16 00:00:00.000,"24031601RZBTERRGENERCHAC18-MAHYMINTFB Hicimos Compromiso","not_delivering","RZB - Chacsinkín Inte Marzo 2024",0,"ABSOLUTE_OCPM",1000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",1307,"actions:post_engagement",5660,22150,0.765111,"Por debajo de la media: por debajo del 20 % de los anuncios","Por encima de la media","Por debajo de la media: por debajo del 35 % de los anuncios",1000,2024-03-16 00:00:00.000,"TERR","CHAC","INT","FB",0,"Territorio","Chacsinkín","Interacción","Facebook","Hicimos Compromiso"
"RZB Púrpura-Analytics-Anuncios-16-mar-2024-16-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-16 00:00:00.000,2024-03-16 00:00:00.000,"24031602RZBTERRGENERD3Y618-MAHYMINTFB 2012 a 2018","not_delivering","RZB - Distritos 3 y 6 Inte Marzo 2024 V2",0,"ABSOLUTE_OCPM",3000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",5168,"actions:post_engagement",93393,118008,0.580495,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Media",3000,2024-03-16 00:00:00.000,"TERR","D3Y6","INT","FB",0,"Territorio","Distritos 3 y 6","Interacción","Facebook","2012 a 2018"
"RZB Púrpura-Analytics-Anuncios-16-mar-2024-16-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-16 00:00:00.000,2024-03-16 00:00:00.000,"24031603RZBTERRGENEROXKU18-MAHYMINTFB Digo Repito","not_delivering","RZB - Oxkutzcab Inte Marzo 2024",0,"ABSOLUTE_OCPM",2951.91,"Toda la campaña",2024-03-26 00:00:00.000,"7 días después del clic o 1 día después de la visualización",1121,"actions:post_engagement",4009,5016,0.077145,"-","-","-",86.48,2024-03-17 00:00:00.000,"TERR","OXKU","INT","FB",1,"Territorio","Oxkutzcab","Interacción","Facebook","Digo Repito"
"RZB Púrpura-Analytics-Anuncios-17-mar-2024-17-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-17 00:00:00.000,2024-03-17 00:00:00.000,"24031701RZBTERRGENERKINC18-MAHYMINTFB Cada Habitante","not_delivering","RZB - Kinchil Inte Marzo 2024",0,"ABSOLUTE_OCPM",2000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",2287,"actions:post_engagement",6572,19802,0.290669,"-","-","-",664.76,2024-03-18 00:00:00.000,"TERR","KINC","INT","FB",1,"Territorio","Kinchil","Interacción","Facebook","Cada Habitante"
"RZB Púrpura-Analytics-Anuncios-17-mar-2024-17-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-17 00:00:00.000,2024-03-17 00:00:00.000,"24031702RZBTERRGENERKOPO18-MAHYMINTFB Fue Muy Grato","not_delivering","RZB - Kopomá Inte Marzo 2024",0,"ABSOLUTE_OCPM",1000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",1319,"actions:post_engagement",6135,9276,0.144738,"-","-","-",190.91,2024-03-18 00:00:00.000,"TERR","KOPO","INT","FB",1,"Territorio","Kopomá","Interacción","Facebook","Fue Muy Grato"
"RZB Púrpura-Analytics-Anuncios-17-mar-2024-17-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-17 00:00:00.000,2024-03-17 00:00:00.000,"24031603RZBTERRGENEROXKU18-MAHYMINTFB Digo Repito","not_delivering","RZB - Oxkutzcab Inte Marzo 2024",0,"ABSOLUTE_OCPM",2951.91,"Toda la campaña",2024-03-26 00:00:00.000,"7 días después del clic o 1 día después de la visualización",3820,"actions:post_engagement",19221,45329,0.239141,"Por debajo de la media: por debajo del 20 % de los anuncios","Por encima de la media","Por encima de la media",913.52,2024-03-17 00:00:00.000,"TERR","OXKU","INT","FB",0,"Territorio","Oxkutzcab","Interacción","Facebook","Digo Repito"
"RZB Púrpura-Analytics-Anuncios-18-mar-2024-18-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-18 00:00:00.000,2024-03-18 00:00:00.000,"24031701RZBTERRGENERKINC18-MAHYMINTFB Cada Habitante","not_delivering","RZB - Kinchil Inte Marzo 2024",0,"ABSOLUTE_OCPM",2000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",1938,"actions:post_engagement",9291,41212,0.688978,"Por debajo de la media: por debajo del 20 % de los anuncios","Por encima de la media","Media",1335.24,2024-03-18 00:00:00.000,"TERR","KINC","INT","FB",0,"Territorio","Kinchil","Interacción","Facebook","Cada Habitante"
"RZB Púrpura-Analytics-Anuncios-18-mar-2024-18-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-18 00:00:00.000,2024-03-18 00:00:00.000,"24031702RZBTERRGENERKOPO18-MAHYMINTFB Fue Muy Grato","not_delivering","RZB - Kopomá Inte Marzo 2024",0,"ABSOLUTE_OCPM",1000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",2338,"actions:post_engagement",14887,35318,0.346061,"Por debajo de la media: por debajo del 20 % de los anuncios","Por encima de la media","Media",809.09,2024-03-18 00:00:00.000,"TERR","KOPO","INT","FB",0,"Territorio","Kopomá","Interacción","Facebook","Fue Muy Grato"
"RZB Púrpura-Analytics-Anuncios-19-mar-2024-19-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-19 00:00:00.000,2024-03-19 00:00:00.000,"24031901RZBTERRGENERHOCA18-MAHYMINTFB En Mi Visita V2","not_delivering","RZB - Hocabá Inte Marzo 2024",0,"ABSOLUTE_OCPM",1000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",1150,"actions:post_engagement",4041,4880,0.081165,"-","-","-",93.34,2024-03-20 00:00:00.000,"TERR","HOCA","INT","FB",1,"Territorio","Hocabá","Interacción","Facebook","En Mi Visita V2"
"RZB Púrpura-Analytics-Anuncios-20-mar-2024-20-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-20 00:00:00.000,2024-03-20 00:00:00.000,"24031902RZBESTRGENERCONK18-MAHYMINTFB Renán Conkal","not_delivering","RZB - Conkal Inte Marzo 2024",0,"ABSOLUTE_OCPM",4000,"Toda la campaña",2024-03-19 00:00:00.000,"7 días después del clic o 1 día después de la visualización",4632,"actions:post_engagement",18002,47003,0.431779,"Por debajo de la media: por debajo del 20 % de los anuncios","Por encima de la media","Media",2000,2024-03-20 00:00:00.000,"ESTR","CONK","INT","FB",0,"Estratégico","Conkal","Interacción","Facebook","Renán Conkal"
"RZB Púrpura-Analytics-Anuncios-20-mar-2024-20-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-20 00:00:00.000,2024-03-20 00:00:00.000,"24031901RZBTERRGENERHOCA18-MAHYMINTFB En Mi Visita V2","not_delivering","RZB - Hocabá Inte Marzo 2024",0,"ABSOLUTE_OCPM",1000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",4953,"actions:post_engagement",23501,46258,0.183053,"Por debajo de la media: por debajo del 20 % de los anuncios","Por encima de la media","Por encima de la media",906.66,2024-03-20 00:00:00.000,"TERR","HOCA","INT","FB",0,"Territorio","Hocabá","Interacción","Facebook","En Mi Visita V2"
"RZB Púrpura-Analytics-Anuncios-20-mar-2024-20-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-20 00:00:00.000,2024-03-20 00:00:00.000,"24032001RZBTERRGENERTEAB18-MAHYMINTFB Completar la Tarea","not_delivering","RZB - Mayapán Inte Marzo 2024",0,"ABSOLUTE_OCPM",2000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",3048,"actions:post_engagement",24890,29925,0.218517,"-","-","-",666.04,2024-03-21 00:00:00.000,"TERR","TEAB","INT","FB",1,"Territorio","Teabo","Interacción","Facebook","Completar la Tarea"
"RZB Púrpura-Analytics-Anuncios-20-mar-2024-20-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-20 00:00:00.000,2024-03-20 00:00:00.000,"24032003RZBTERRGENERSOTU18-MAHYMINTFB Gran Recibimiento","not_delivering","RZB - Sotuta Inte Marzo 2024",0,"ABSOLUTE_OCPM",1000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",432,"actions:post_engagement",881,1064,0.061991,"-","-","-",26.78,2024-03-21 00:00:00.000,"TERR","SOTU","INT","FB",1,"Territorio","Sotuta","Interacción","Facebook","Gran Recibimiento"
"RZB Púrpura-Analytics-Anuncios-21-mar-2024-21-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-21 00:00:00.000,2024-03-21 00:00:00.000,"24032001RZBTERRGENERTEAB18-MAHYMINTFB Completar la Tarea","not_delivering","RZB - Mayapán Inte Marzo 2024",0,"ABSOLUTE_OCPM",2000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",4097,"actions:post_engagement",42024,54133,0.325594,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Media",1333.96,2024-03-21 00:00:00.000,"TERR","TEAB","INT","FB",0,"Territorio","Teabo","Interacción","Facebook","Completar la Tarea"
"RZB Púrpura-Analytics-Anuncios-21-mar-2024-21-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-21 00:00:00.000,2024-03-21 00:00:00.000,"24032101RZBTERRGENERTEAB18-MAHYMINTFB Huertos Traspatio","not_delivering","RZB - Teabo Inte Marzo 2024",0,"ABSOLUTE_OCPM",2000,"Toda la campaña",2024-03-21 00:00:00.000,"7 días después del clic o 1 día después de la visualización",3615,"actions:post_engagement",24718,45034,0.295997,"Por debajo de la media: por debajo del 20 % de los anuncios","Por encima de la media","Media",1070.03,2024-03-21 00:00:00.000,"TERR","TEAB","INT","FB",0,"Territorio","Teabo","Interacción","Facebook","Huertos Traspatio"
"RZB Púrpura-Analytics-Anuncios-21-mar-2024-21-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-21 00:00:00.000,2024-03-21 00:00:00.000,"24032102RZBTERRGENERMANI18-MAHYMINTFB Grata Experiencia","not_delivering","RZB - Maní Inte Marzo 2024",0,"ABSOLUTE_OCPM",1000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",710,"actions:post_engagement",4877,5858,0.198577,"-","-","-",140.99,2024-03-22 00:00:00.000,"TERR","MANI","INT","FB",1,"Territorio","Maní","Interacción","Facebook","Grata Experiencia"
"RZB Púrpura-Analytics-Anuncios-21-mar-2024-21-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-21 00:00:00.000,2024-03-21 00:00:00.000,"24032003RZBTERRGENERSOTU18-MAHYMINTFB Gran Recibimiento","not_delivering","RZB - Sotuta Inte Marzo 2024",0,"ABSOLUTE_OCPM",1000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",4017,"actions:post_engagement",7794,32200,0.242275,"Por debajo de la media: por debajo del 20 % de los anuncios","Por encima de la media","Media",973.22,2024-03-21 00:00:00.000,"TERR","SOTU","INT","FB",0,"Territorio","Sotuta","Interacción","Facebook","Gran Recibimiento"
